STATE,SEASON,EVENT_TYPE,min,max,mean,std,EVENT_COUNT,WEEKLY_PROB,z_score,severity,raw_score,severity_min,severity_max
CONNECTICUT,Summer,Tropical Depression,0.0,0.0,0.0,0.0,2,0.005115078332839085,-0.1645844900527907,0.0,0.40102301566656784,0.0,0.0
CONNECTICUT,Summer,Tropical Storm,0.0,4.0,0.1875,0.7803018439949602,32,0.0787752848080997,-0.0732808364410072,0.03849637681159421,6.52825505696162,0.0,0.1987032771487237
CONNECTICUT,Summer,Wildfire,0.0,0.0,0.0,,1,0.0025608180609902886,-0.1645844900527907,0.0,0.20051216361219806,,
CONNECTICUT,Winter,Astronomical Low Tide,0.0,0.0,0.0,,1,0.0025608180609902886,-0.1645844900527907,0.0,0.20051216361219806,,
CONNECTICUT,Winter,Blizzard,0.0,0.0,0.0,0.0,44,0.10668901640356887,-0.1645844900527907,0.0,8.821337803280715,0.0,0.0
CONNECTICUT,Winter,Coastal Flood,0.0,2.0,0.06666666666666667,0.3651483716701107,30,0.07403892135768397,-0.13212096876860102,0.013687600644122383,6.054807784271537,0.0,0.08865767695320309
CONNECTICUT,Winter,Cold/Wind Chill,0.0,0.0,0.0,0.0,52,0.12482668095705252,-0.1645844900527907,0.0,10.424965336191411,0.0,0.0
CONNECTICUT,Winter,Drought,0.0,0.0,0.0,0.0,15,0.03773128563674277,-0.1645844900527907,0.0,3.0075462571273484,0.0,0.0
CONNECTICUT,Winter,Extreme Cold/Wind Chill,0.0,0.0,0.0,0.0,34,0.08348742138845366,-0.1645844900527907,0.0,6.816697484277691,0.0,0.0
CONNECTICUT,Winter,Flash Flood,0.0,0.0,0.0,0.0,32,0.0787752848080997,-0.1645844900527907,0.0,6.41575505696162,0.0,0.0
CONNECTICUT,Winter,Flood,0.0,0.0,0.0,0.0,94,0.21417852313861807,-0.1645844900527907,0.0,18.842835704627724,0.0,0.0
CONNECTICUT,Winter,Hail,0.0,0.0,0.0,0.0,2,0.005115078332839085,-0.1645844900527907,0.0,0.40102301566656784,0.0,0.0
CONNECTICUT,Winter,Heat,0.0,0.0,0.0,0.0,5,0.012738680131672453,-0.1645844900527907,0.0,1.0025477360263344,0.0,0.0
CONNECTICUT,Winter,Heavy Rain,0.0,0.0,0.0,0.0,7,0.01778859911778108,-0.1645844900527907,0.0,1.4035577198235563,0.0,0.0
CONNECTICUT,Winter,Heavy Snow,0.0,0.0,0.0,0.0,431,0.6688315779697732,-0.1645844900527907,0.0,86.33376631559396,0.0,0.0
CONNECTICUT,Winter,High Wind,0.0,7.0,0.05521472392638037,0.5692916731909786,163,0.34160400854390127,-0.13769752457202009,0.011336356361696453,32.70144963606461,0.0,0.12821991245163167
CONNECTICUT,Winter,Ice Storm,0.0,5.0,0.23809523809523808,1.091089451179962,21,0.0524221234997968,-0.04864334260925611,0.0488842880147228,4.353341567557103,0.0,0.2729002381362126
CONNECTICUT,Winter,Lightning,0.0,1.0,0.6666666666666666,0.5773502691896258,3,0.007662797608851357,0.16005072278910615,0.13687600644122383,1.0015325595217703,0.018337907694561516,0.25541410518788615
CONNECTICUT,Winter,Strong Wind,0.0,1.0,0.010416666666666666,0.10206207261596575,96,0.2181980615483914,-0.15951206485213604,0.0021386876006441223,19.249889612309683,0.0,0.0230934609638255
CONNECTICUT,Winter,Thunderstorm Wind,0.0,1.0,0.022727272727272728,0.1507556722888818,44,0.10668901640356887,-0.15351738052408967,0.00466622749231445,8.834974166917078,0.0,0.03561847904921047
CONNECTICUT,Winter,Winter Storm,0.0,2.0,0.025510204081632654,0.21330667677520368,196,0.39502255495530303,-0.15216222425526915,0.005237602287291729,39.29431063344004,0.0,0.04903245138364997
CONNECTICUT,Winter,Winter Weather,0.0,46.0,0.17522658610271905,2.5416749774366147,331,0.572036748778191,-0.07925740994026795,0.03597647299210415,66.41954330141728,0.0,0.5578179538667715
MAINE,Fall,Astronomical Low Tide,0.0,0.0,0.0,,1,0.0025608180609902886,-0.1645844900527907,0.0,0.20051216361219806,,
MAINE,Fall,Coastal Flood,0.0,1.0,0.029411764705882353,0.17149858514250882,34,0.08348742138845366,-0.15026234830976584,0.00603864734299517,6.834344543101221,0.0,0.04124970950993538
MAINE,Fall,Cold/Wind Chill,3.0,3.0,3.0,0.0,2,0.005115078332839085,1.2962739677357453,0.6159420289855073,2.2010230156665678,0.6159420289855073,0.6159420289855073
MAINE,Fall,Drought,0.0,0.0,0.0,0.0,197,0.39657179212306526,-0.1645844900527907,0.0,39.47931435842462,0.0,0.0
MAINE,Fall,Flash Flood,0.0,2.0,0.044444444444444446,0.2981423969999719,45,0.10897662330444369,-0.14294214252999757,0.00912506709608159,9.048461991327557,0.0,0.0703378780743367
MAINE,Fall,Flood,0.0,0.0,0.0,0.0,176,0.3631887965708481,-0.1645844900527907,0.0,35.27263775931417,0.0,0.0
MAINE,Fall,Funnel Cloud,0.0,0.0,0.0,,1,0.0025608180609902886,-0.1645844900527907,0.0,0.20051216361219806,,
MAINE,Fall,Hail,0.0,0.0,0.0,0.0,33,0.08113437369699372,-0.1645844900527907,0.0,6.616226874739399,0.0,0.0
MAINE,Fall,Heat,0.0,0.0,0.0,0.0,3,0.007662797608851357,-0.1645844900527907,0.0,0.6015325595217703,0.0,0.0
MAINE,Fall,Heavy Rain,0.0,0.0,0.0,0.0,18,0.0451049560402379,-0.1645844900527907,0.0,3.6090209912080478,0.0,0.0
